dc:identifier,dc:modified,ayto:Linea,dc:EtiquetaLinea,ayto:NombreSublinea,ayto:SentidoRuta,ayto:Ruta,ayto:NParada,ayto:NombreParada,ayto:PuntoKM,ayto:PosX,ayto:PosY,uri
17-80-160-1-364-2269,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,364,PEDRO SAN MARTIN 12,2269,433021.11,4812496.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-364-2269.csv
17-80-160-1-388-6057,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,388,VIRGEN DEL MAR 18,6057,429713.7,4813395.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-388-6057.csv
17-80-160-1-390-2882,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,390,LA ALBERICIA 18,2882,432518.67,4812662.02,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-390-2882.csv
17-80-160-1-397-4506,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,397,BARRIO EL SOMO,4506,431024.52,4813081.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-397-4506.csv
17-80-160-1-398-4723,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,398,AMBULATORIO,4723,430816.24,4813139.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-398-4723.csv
17-80-160-1-399-4928,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,399,BARRIO EL SOMO 82,4928,430617.16,4813189.08,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-399-4928.csv
17-80-160-1-400-5333,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,400,BARRIO EL SOMO 118,5333,430228.06,4813127.58,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-400-5333.csv
17-80-160-1-401-5687,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,401,CORBAN 2,5687,429920.8,4813116.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-401-5687.csv
17-80-160-1-402-6683,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,402,CIRIEGO,6683,429759.1,4813776.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-402-6683.csv
17-80-160-1-41-536,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,41,PLAZA AYUNTAMIENTO,536,434566.4,4812609.6,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-41-536.csv
17-80-160-1-414-3214,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,414,LA GLORIA 8,3214,432213.55,4812788.89,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-414-3214.csv
17-80-160-1-415-3432,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,415,LA GLORIA 60,3432,432051.77,4812931.93,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-415-3432.csv
17-80-160-1-416-3701,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,416,LA GLORIA 120,3701,431829.0,4813067.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-416-3701.csv
17-80-160-1-417-3947,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,417,LA GLORIA 144,3947,431584.0,4813054.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-417-3947.csv
17-80-160-1-418-4180,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,418,LA GLORIA 234,4180,431350.58,4813061.98,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-418-4180.csv
17-80-160-1-42-757,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,42,JESUS DE MONASTERIO 12,757,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-42-757.csv
17-80-160-1-43-1351,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,43,SAN FERNANDO 22,1351,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-43-1351.csv
17-80-160-1-436-2055,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,436,PEDRO SAN MARTIN 8,2055,433122.13,4812310.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-436-2055.csv
17-80-160-1-437-2632,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,437,EMILIO DIAZ CANEJA 2,2632,432724.8,4812536.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-437-2632.csv
17-80-160-1-44-1731,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,44,SAN FERNANDO 66,1731,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-44-1731.csv
17-80-160-1-507-7640,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,1,160,507,VIRGEN DEL MAR,7640,429134.14,4814193.03,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-160-1-507-7640.csv
17-80-161-2-10-7504,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,10,CUATRO CAMINOS,7504,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-10-7504.csv
17-80-161-2-11-7975,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,11,SAN FERNANDO,7975,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-11-7975.csv
17-80-161-2-12-8610,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,12,JESUS DE MONASTERIO 21,8610,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-12-8610.csv
17-80-161-2-144-6864,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,144,COLEGIO LA SALLE,6864,433460.24,4812707.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-144-6864.csv
17-80-161-2-145-7141,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,145,CAMILO ALONSO VEGA 19,7141,433299.92,4812480.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-145-7141.csv
17-80-161-2-172-7252,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,172,CAMILO ALONSO VEGA 9,7252,433239.7,4812390.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-172-7252.csv
17-80-161-2-191-6181,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,191,GENERAL DAVILA 125,6181,433051.99,4812639.17,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-191-6181.csv
17-80-161-2-192-6524,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,192,GENERAL DAVILA 117,6524,433372.38,4812758.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-192-6524.csv
17-80-161-2-356-8985,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,356,PLAZA DE LAS ESTACIONES,8985,434504.96,4812331.56,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-356-8985.csv
17-80-161-2-389-1500,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,389,VIRGEN DEL MAR 37,1500,429688.08,4813491.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-389-1500.csv
17-80-161-2-402-975,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,402,CIRIEGO,975,429759.1,4813776.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-402-975.csv
17-80-161-2-403-2088,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,403,CORBAN,2088,429918.2,4813044.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-403-2088.csv
17-80-161-2-404-2604,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,404,EL MAZO 30,2604,430096.77,4813353.64,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-404-2604.csv
17-80-161-2-405-3115,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,405,EL MAZO 2,3115,430546.8,4813489.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-405-3115.csv
17-80-161-2-406-3445,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,406,BARRIO EL SOMO 55,3445,430611.37,4813182.39,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-406-3445.csv
17-80-161-2-407-3650,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,407,BARRIO EL SOMO 37,3650,430811.2,4813135.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-407-3650.csv
17-80-161-2-408-3881,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,408,EL SOMO,3881,431033.34,4813072.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-408-3881.csv
17-80-161-2-413-5515,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,413,LA ALBERICIA 1,5515,432521.01,4812645.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-413-5515.csv
17-80-161-2-420-4109,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,420,LA GLORIA 179,4109,431261.47,4813057.65,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-420-4109.csv
17-80-161-2-421-4431,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,421,LA GLORIA 157,4431,431584.0,4813045.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-421-4431.csv
17-80-161-2-422-4673,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,422,LA GLORIA 123,4673,431826.0,4813058.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-422-4673.csv
17-80-161-2-423-5008,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,423,LA GLORIA 43,5008,432089.99,4812877.47,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-423-5008.csv
17-80-161-2-424-5146,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,424,LA GLORIA 1,5146,432196.0,4812788.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-424-5146.csv
17-80-161-2-441-5765,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,441,EMILIO DIAZ CANEJA,5765,432699.97,4812538.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-441-5765.csv
17-80-161-2-443-2325,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,443,EL MAZO,2325,429880.26,4813212.99,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-443-2325.csv
17-80-161-2-507-0,2025-02-28T21:02:08.927Z,17,17,PZA.ESTACIONES-CORBAN/CIRIEGO,2,161,507,VIRGEN DEL MAR,0,429134.14,4814193.03,http://datos.santander.es/api/datos/lineas_bus_secuencia/17-80-161-2-507-0.csv
18-27-51-1-16-0,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,16,PUERTO CHICO,0,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-16-0.csv
18-27-51-1-216-3643,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,216,AVENIDA LOS CASTROS 155,3643,433034.97,4812930.13,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-216-3643.csv
18-27-51-1-217-4127,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,217,AVENIDA LOS CASTROS 139,4127,433488.73,4813099.57,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-217-4127.csv
18-27-51-1-364-3040,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,364,PEDRO SAN MARTIN 12,3040,433021.11,4812496.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-364-3040.csv
18-27-51-1-365-3259,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,365,CALERUCO,3259,432922.45,4812672.21,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-365-3259.csv
18-27-51-1-367-4838,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,367,GRUPO ATECA,4838,433244.0,4813521.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-367-4838.csv
18-27-51-1-368-5242,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,368,IGLESIA,5242,432935.9,4813736.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-368-5242.csv
18-27-51-1-369-5470,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,369,SAN PEDRO DEL MAR 64,5470,432885.1,4813946.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-369-5470.csv
18-27-51-1-370-5838,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,370,CORBANERA 95,5838,432849.37,4814262.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-370-5838.csv
18-27-51-1-383-6119,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,383,CORBANERA 53,6119,433021.65,4814472.64,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-383-6119.csv
18-27-51-1-384-6364,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,384,CORBANERA,6364,433223.85,4814601.53,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-384-6364.csv
18-27-51-1-39-609,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,39,PASEO DE PEREDA,609,435258.42,4812645.73,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-39-609.csv
18-27-51-1-40-1050,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,40,CORREOS,1050,434821.86,4812597.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-40-1050.csv
18-27-51-1-41-1308,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,41,PLAZA AYUNTAMIENTO,1308,434566.4,4812609.6,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-41-1308.csv
18-27-51-1-42-1529,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,42,JESUS DE MONASTERIO 12,1529,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-42-1529.csv
18-27-51-1-43-2123,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,43,SAN FERNANDO 22,2123,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-43-2123.csv
18-27-51-1-436-2826,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,436,PEDRO SAN MARTIN 8,2826,433122.13,4812310.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-436-2826.csv
18-27-51-1-44-2503,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,44,SAN FERNANDO 66,2503,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-51-1-44-2503.csv
18-27-52-2-10-5602,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,10,CUATRO CAMINOS,5602,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-10-5602.csv
18-27-52-2-11-6073,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,11,SAN FERNANDO,6073,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-11-6073.csv
18-27-52-2-12-6710,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,12,JESUS DE MONASTERIO 21,6710,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-12-6710.csv
18-27-52-2-13-6919,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,13,AYUNTAMIENTO,6919,434576.7,4812586.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-13-6919.csv
18-27-52-2-14-7198,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,14,CORREOS,7198,434861.22,4812585.2,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-14-7198.csv
18-27-52-2-144-4964,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,144,COLEGIO LA SALLE,4964,433460.24,4812707.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-144-4964.csv
18-27-52-2-145-5241,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,145,CAMILO ALONSO VEGA 19,5241,433299.92,4812480.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-145-5241.csv
18-27-52-2-15-7447,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,15,JARDINES DE PEREDA,7447,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-15-7447.csv
18-27-52-2-16-7953,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,16,PUERTO CHICO,7953,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-16-7953.csv
18-27-52-2-172-5352,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,172,CAMILO ALONSO VEGA 9,5352,433239.7,4812390.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-172-5352.csv
18-27-52-2-191-4282,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,191,GENERAL DAVILA 125,4282,433051.99,4812639.17,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-191-4282.csv
18-27-52-2-192-4624,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,192,GENERAL DAVILA 117,4624,433372.38,4812758.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-192-4624.csv
18-27-52-2-208-1569,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,208,CALLE REPUENTE 16,1569,433096.64,4813453.38,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-208-1569.csv
18-27-52-2-228-2811,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,228,BAJADA DE SAN JUAN,2811,433456.59,4813100.74,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-228-2811.csv
18-27-52-2-229-3344,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,229,BAJADA DEL CALERUCO,3344,432957.21,4812914.26,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-229-3344.csv
18-27-52-2-374-883,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,374,SAN PEDRO DEL MAR 91,883,432865.39,4813942.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-374-883.csv
18-27-52-2-381-1776,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,381,CALLE REPUENTE,1776,432938.76,4813318.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-381-1776.csv
18-27-52-2-382-3933,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,382,CALERUCO 3,3933,432897.12,4812703.18,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-382-3933.csv
18-27-52-2-384-0,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,384,CORBANERA,0,433223.85,4814601.53,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-384-0.csv
18-27-52-2-385-229,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,385,CORBANERA 57,229,433029.08,4814486.27,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-385-229.csv
18-27-52-2-386-537,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,386,CORBANERA 93,537,432834.61,4814252.18,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-386-537.csv
18-27-52-2-387-1148,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,2,52,387,SAN PEDRO DEL MAR 51,1148,432948.45,4813703.77,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-27-52-2-387-1148.csv
18-28-51-1-16-0,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,16,PUERTO CHICO,0,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-16-0.csv
18-28-51-1-216-3643,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,216,AVENIDA LOS CASTROS 155,3643,433034.97,4812930.13,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-216-3643.csv
18-28-51-1-217-4127,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,217,AVENIDA LOS CASTROS 139,4127,433488.73,4813099.57,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-217-4127.csv
18-28-51-1-364-3040,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,364,PEDRO SAN MARTIN 12,3040,433021.11,4812496.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-364-3040.csv
18-28-51-1-365-3259,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,365,CALERUCO,3259,432922.45,4812672.21,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-365-3259.csv
18-28-51-1-367-4838,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,367,GRUPO ATECA,4838,433244.0,4813521.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-367-4838.csv
18-28-51-1-368-5242,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,368,IGLESIA,5242,432935.9,4813736.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-368-5242.csv
18-28-51-1-369-5470,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,369,SAN PEDRO DEL MAR 64,5470,432885.1,4813946.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-369-5470.csv
18-28-51-1-370-5838,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,370,CORBANERA 95,5838,432849.37,4814262.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-370-5838.csv
18-28-51-1-383-6119,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,383,CORBANERA 53,6119,433021.65,4814472.64,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-383-6119.csv
18-28-51-1-384-6364,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,384,CORBANERA,6364,433223.85,4814601.53,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-384-6364.csv
18-28-51-1-39-609,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,39,PASEO DE PEREDA,609,435258.42,4812645.73,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-39-609.csv
18-28-51-1-40-1050,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,40,CORREOS,1050,434821.86,4812597.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-40-1050.csv
18-28-51-1-41-1308,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,41,PLAZA AYUNTAMIENTO,1308,434566.4,4812609.6,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-41-1308.csv
18-28-51-1-42-1529,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,42,JESUS DE MONASTERIO 12,1529,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-42-1529.csv
18-28-51-1-43-2123,2025-02-28T21:02:08.927Z,18,18,PUERTOCHICO-CORBANERA/CASTILLO,1,51,43,SAN FERNANDO 22,2123,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/18-28-51-1-43-2123.csv
