dc:identifier,dc:modified,ayto:tipoDia,ayto:linea,ayto:servicio,ayto:numViaje,ayto:tipoParada,ayto:idParada,ayto:nombreParada,ayto:idEvento,ayto:descEvento,ayto:hora,uri
24001VFA10101332640,2025-03-01T00:01:48.329Z,24001VFA,1,0101,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10101332640.csv
24001VFA10101329640,2025-03-01T00:01:48.329Z,24001VFA,1,0101,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10101329640.csv
24001VFA10101229640,2025-03-01T00:01:48.329Z,24001VFA,1,0101,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10101229640.csv
24001VFA10101226640,2025-03-01T00:01:48.329Z,24001VFA,1,0101,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,26640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10101226640.csv
24001VFA101011982680,2025-03-01T00:01:48.329Z,24001VFA,1,0101,19,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,82680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011982680.csv
24001VFA101011980400,2025-03-01T00:01:48.329Z,24001VFA,1,0101,19,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011980400.csv
24001VFA101011880400,2025-03-01T00:01:48.329Z,24001VFA,1,0101,18,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011880400.csv
24001VFA101011877700,2025-03-01T00:01:48.329Z,24001VFA,1,0101,18,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,77700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011877700.csv
24001VFA101011777700,2025-03-01T00:01:48.329Z,24001VFA,1,0101,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,77700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011777700.csv
24001VFA101011774760,2025-03-01T00:01:48.329Z,24001VFA,1,0101,17,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011774760.csv
24001VFA101011674760,2025-03-01T00:01:48.329Z,24001VFA,1,0101,16,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011674760.csv
24001VFA101011672000,2025-03-01T00:01:48.329Z,24001VFA,1,0101,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,72000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011672000.csv
24001VFA101011571100,2025-03-01T00:01:48.329Z,24001VFA,1,0101,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,71100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011571100.csv
24001VFA101011568160,2025-03-01T00:01:48.329Z,24001VFA,1,0101,15,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,68160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011568160.csv
24001VFA101011468160,2025-03-01T00:01:48.329Z,24001VFA,1,0101,14,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,68160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011468160.csv
24001VFA101011465340,2025-03-01T00:01:48.329Z,24001VFA,1,0101,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,65340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011465340.csv
24001VFA101011364440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,64440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011364440.csv
24001VFA101011361440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,13,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011361440.csv
24001VFA101011261440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,12,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011261440.csv
24001VFA101011258440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011258440.csv
24001VFA101011158440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011158440.csv
24001VFA101011155440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,11,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011155440.csv
24001VFA101011055440,2025-03-01T00:01:48.329Z,24001VFA,1,0101,10,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011055440.csv
24001VFA101011052320,2025-03-01T00:01:48.329Z,24001VFA,1,0101,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,52320,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa101011052320.csv
24001ISA140114982500,2025-03-01T00:01:48.329Z,24001ISA,14,0114,9,1,513,ESTACION DE AUTOBUSES 1,12,SALIDA DE LINEA,82500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa140114982500.csv
24001ISA140114980400,2025-03-01T00:01:48.329Z,24001ISA,14,0114,9,1,513,ESTACION DE AUTOBUSES 1,11,ENTRADA EN LINEA,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa140114980400.csv
24001ISA10115885140,2025-03-01T00:01:48.329Z,24001ISA,1,0115,8,1,338,GLORIETA DE ADARZO,12,SALIDA DE LINEA,85140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115885140.csv
24001ISA10115882740,2025-03-01T00:01:48.329Z,24001ISA,1,0115,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,82740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115882740.csv
24001ISA10115782740,2025-03-01T00:01:48.329Z,24001ISA,1,0115,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,82740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115782740.csv
24001ISA10115779740,2025-03-01T00:01:48.329Z,24001ISA,1,0115,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,79740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115779740.csv
24001ISA10115679740,2025-03-01T00:01:48.329Z,24001ISA,1,0115,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,79740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115679740.csv
24001ISA10115676740,2025-03-01T00:01:48.329Z,24001ISA,1,0115,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,76740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115676740.csv
24001ISA10115575840,2025-03-01T00:01:48.329Z,24001ISA,1,0115,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115575840.csv
24001ISA10115572540,2025-03-01T00:01:48.329Z,24001ISA,1,0115,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,72540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115572540.csv
24001ISA10115472540,2025-03-01T00:01:48.329Z,24001ISA,1,0115,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,72540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115472540.csv
24001ISA10115469540,2025-03-01T00:01:48.329Z,24001ISA,1,0115,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,69540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115469540.csv
24001ISA10115368640,2025-03-01T00:01:48.329Z,24001ISA,1,0115,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115368640.csv
24001ISA10115365640,2025-03-01T00:01:48.329Z,24001ISA,1,0115,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115365640.csv
24001ISA10115265640,2025-03-01T00:01:48.329Z,24001ISA,1,0115,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115265640.csv
24001ISA10115262640,2025-03-01T00:01:48.329Z,24001ISA,1,0115,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,62640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10115262640.csv
24001ISA10114876440,2025-03-01T00:01:48.329Z,24001ISA,1,0114,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,76440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114876440.csv
24001ISA10114873740,2025-03-01T00:01:48.329Z,24001ISA,1,0114,8,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114873740.csv
24001ISA10114773740,2025-03-01T00:01:48.329Z,24001ISA,1,0114,7,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114773740.csv
24001ISA10114770920,2025-03-01T00:01:48.329Z,24001ISA,1,0114,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,70920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114770920.csv
24001ISA10114669840,2025-03-01T00:01:48.329Z,24001ISA,1,0114,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,69840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114669840.csv
24001ISA10114666840,2025-03-01T00:01:48.329Z,24001ISA,1,0114,6,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114666840.csv
24001ISA10114566840,2025-03-01T00:01:48.329Z,24001ISA,1,0114,5,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114566840.csv
24001ISA10114564020,2025-03-01T00:01:48.329Z,24001ISA,1,0114,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,64020,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114564020.csv
24001ISA10114462940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,62940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114462940.csv
24001ISA10114459940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,4,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114459940.csv
24001ISA10114359940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,3,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114359940.csv
24001ISA10114356940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114356940.csv
24001ISA10114256940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114256940.csv
24001ISA10114253940,2025-03-01T00:01:48.329Z,24001ISA,1,0114,2,1,338,GLORIETA DE ADARZO,11,ENTRADA EN LINEA,53940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10114253940.csv
24001ISA10104853820,2025-03-01T00:01:48.329Z,24001ISA,1,0104,8,1,338,GLORIETA DE ADARZO,12,SALIDA DE LINEA,53820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104853820.csv
24001ISA10104850940,2025-03-01T00:01:48.329Z,24001ISA,1,0104,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104850940.csv
24001ISA10104750940,2025-03-01T00:01:48.329Z,24001ISA,1,0104,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104750940.csv
24001ISA10104747940,2025-03-01T00:01:48.329Z,24001ISA,1,0104,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104747940.csv
24001ISA10104647940,2025-03-01T00:01:48.329Z,24001ISA,1,0104,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104647940.csv
24001ISA10104644940,2025-03-01T00:01:48.329Z,24001ISA,1,0104,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,44940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104644940.csv
24001ISA10104544040,2025-03-01T00:01:48.329Z,24001ISA,1,0104,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,44040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104544040.csv
24001ISA10104541040,2025-03-01T00:01:48.329Z,24001ISA,1,0104,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa10104541040.csv
24001VFA10114666840,2025-03-01T00:01:48.328Z,24001VFA,1,0114,6,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114666840.csv
24001VFA10114566840,2025-03-01T00:01:48.328Z,24001VFA,1,0114,5,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,66840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114566840.csv
24001VFA10114564020,2025-03-01T00:01:48.328Z,24001VFA,1,0114,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,64020,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114564020.csv
24001VFA10114462940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,62940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114462940.csv
24001VFA10114459940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,4,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114459940.csv
24001VFA10114359940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,3,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,59940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114359940.csv
24001VFA10114356940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114356940.csv
24001VFA10114256940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,56940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114256940.csv
24001VFA10114253940,2025-03-01T00:01:48.328Z,24001VFA,1,0114,2,1,338,GLORIETA DE ADARZO,11,ENTRADA EN LINEA,53940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114253940.csv
24001VFA10104853820,2025-03-01T00:01:48.328Z,24001VFA,1,0104,8,1,338,GLORIETA DE ADARZO,12,SALIDA DE LINEA,53820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104853820.csv
24001VFA10104850940,2025-03-01T00:01:48.328Z,24001VFA,1,0104,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104850940.csv
24001VFA10104750940,2025-03-01T00:01:48.328Z,24001VFA,1,0104,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,50940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104750940.csv
24001VFA10104747940,2025-03-01T00:01:48.328Z,24001VFA,1,0104,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104747940.csv
24001VFA10104647940,2025-03-01T00:01:48.328Z,24001VFA,1,0104,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,47940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104647940.csv
24001VFA10104644940,2025-03-01T00:01:48.328Z,24001VFA,1,0104,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,44940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104644940.csv
24001VFA10104544040,2025-03-01T00:01:48.328Z,24001VFA,1,0104,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,44040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104544040.csv
24001VFA10104541040,2025-03-01T00:01:48.328Z,24001VFA,1,0104,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104541040.csv
24001VFA10104441040,2025-03-01T00:01:48.328Z,24001VFA,1,0104,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,41040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104441040.csv
24001VFA10104438040,2025-03-01T00:01:48.328Z,24001VFA,1,0104,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,38040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104438040.csv
24001VFA10104337140,2025-03-01T00:01:48.328Z,24001VFA,1,0104,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,37140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104337140.csv
24001VFA10104334140,2025-03-01T00:01:48.328Z,24001VFA,1,0104,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104334140.csv
24001VFA10104234140,2025-03-01T00:01:48.328Z,24001VFA,1,0104,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,34140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104234140.csv
24001VFA10104231140,2025-03-01T00:01:48.328Z,24001VFA,1,0104,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,31140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10104231140.csv
24001VFA10103955440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103955440.csv
24001VFA10103952440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,9,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103952440.csv
24001VFA10103852440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,8,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,52440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103852440.csv
24001VFA10103849440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,49440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103849440.csv
24001VFA10103749440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,49440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103749440.csv
24001VFA10103746440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103746440.csv
24001VFA10103646440,2025-03-01T00:01:48.328Z,24001VFA,1,0103,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,46440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103646440.csv
24001VFA10103643620,2025-03-01T00:01:48.328Z,24001VFA,1,0103,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,43620,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103643620.csv
24001VFA10103542540,2025-03-01T00:01:48.328Z,24001VFA,1,0103,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,42540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103542540.csv
24001VFA10103539540,2025-03-01T00:01:48.328Z,24001VFA,1,0103,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103539540.csv
24001VFA10103439540,2025-03-01T00:01:48.328Z,24001VFA,1,0103,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,39540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103439540.csv
24001VFA10103436660,2025-03-01T00:01:48.328Z,24001VFA,1,0103,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,36660,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103436660.csv
24001VFA10103335640,2025-03-01T00:01:48.328Z,24001VFA,1,0103,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,35640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103335640.csv
24001VFA10103332640,2025-03-01T00:01:48.328Z,24001VFA,1,0103,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103332640.csv
24001VFA10103232640,2025-03-01T00:01:48.328Z,24001VFA,1,0103,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,32640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103232640.csv
24001VFA10103229640,2025-03-01T00:01:48.328Z,24001VFA,1,0103,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10103229640.csv
